id,date,image_url,content,content_translation,image_description,extended_text,reply_count,like_count,topic,negative_score,neutral_score,positive_score,x,y
482,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350539898_1483611535716820_5630436793916289848_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PWdRnauTqjEAX_CbRQm&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfA-8ST-4eH-HiS9POLt72_8dkp_ju0AUSUjl1AbwjJkIQ&oe=647E072B,"Blacks’ step♟️

#chess#🖤","Blacks’ step♟️

#chess#🖤",a black and white chess game with a chess board and chess pieces,"Blacks’ step♟️

#chess#🖤. Image description: a black and white chess game with a chess board and chess pieces",0,2,0,0.02283981814980507,0.8539457321166992,0.12321435660123825,9.560312,2.2460093
483,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350604228_1183079682358750_4203941514149308067_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7QWwRdAzOp8AX_B-3r8&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfA0PuGcdlj8VShGKrYEGkcAfssGvF0g5Ug5g19HniN8jg&oe=647DEB9A,"Vom 23.06 - 25.06 findet die Offene Bezirksmeisterschaft des Schachbezirk Pforzheims statt! 

Gespielt werden 5 Runden Schweizer System mit einer Bedenkzeit von 90 Minuten + 30 Sekunden pro Zug. 

Das Turnier ist auf 30 TeilnehmerInnen begrenzt, eine frühe Anmeldung lohnt sich also! 

#SchachbezirkFreiburg #SchachbezirkPforzheim #Pforzheim #Schachturnier #Turnier #Ausschreibung #Anmeldung #Schach #chess","Vom 23.06 - 25.06 findet die Offene Bezirksmeisterschaft des Schachbezirk Pforzheims statt! 

Gespielt werden 5 Runden Schweizer System mit einer Bedenkzeit von 90 Minuten + 30 Sekunden pro Zug. 

Das Turnier ist auf 30 TeilnehmerInnen begrenzt, eine frühe Anmeldung lohnt sich also! 

#SchachbezirkFreiburg #SchachbezirkPforzheim #Pforzheim #Schachturnier #Turnier #Ausschreibung #Anmeldung #Schach #chess",a close up of a document with a picture of a person,"Vom 23.06 - 25.06 findet die Offene Bezirksmeisterschaft des Schachbezirk Pforzheims statt! 

Gespielt werden 5 Runden Schweizer System mit einer Bedenkzeit von 90 Minuten + 30 Sekunden pro Zug. 

Das Turnier ist auf 30 TeilnehmerInnen begrenzt, eine frühe Anmeldung lohnt sich also! 

#SchachbezirkFreiburg #SchachbezirkPforzheim #Pforzheim #Schachturnier #Turnier #Ausschreibung #Anmeldung #Schach #chess. Image description: a close up of a document with a picture of a person",0,4,4,0.02277532033622265,0.8029966354370117,0.17422805726528168,11.226987,6.9803944
484,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350728870_789142012796101_6083678217805497637_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ghn7VS9e9dMAX9kP5oQ&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBffI4phMtUEu7ApUCCiaMUDLpm0rOzgQBBewLsvYdKcg&oe=647F18B4,"¿Chess?

#photography #scotland #glasgow #photooftheday #explore #reflection #reflect #nature #sky #architecture #architecturephotography #vitage #historic #art #chess","¿Chess?

#photography #scotland #glasgow #photooftheday #explore #reflection #reflect #nature #sky #architecture #architecturephotography #vitage #historic #art #chess",there is a painting on the easel in the living room,"¿Chess?

#photography #scotland #glasgow #photooftheday #explore #reflection #reflect #nature #sky #architecture #architecturephotography #vitage #historic #art #chess. Image description: there is a painting on the easel in the living room",0,14,-1,0.01817365549504757,0.862910270690918,0.11891596019268036,15.279836,4.85066
485,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350504655_9314802448560764_5913367543727602273_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=q0WbANXo9nYAX82jCGY&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAd__8X827hkT7E5IjjVN1VtIHYJkRLoSuPjkD2RAH8wQ&oe=647F0033,#scacchi #scacchiera #chess #chessboard #chessgame consanpaolino luccamedievale luccahistoriae,#scacchi #scacchiera #chess #chessboard #chessgame consanpaolino luccamedievale luccahistoriae,there is a wooden chess board with a checkerboard pattern on it,#scacchi #scacchiera #chess #chessboard #chessgame consanpaolino luccamedievale luccahistoriae. Image description: there is a wooden chess board with a checkerboard pattern on it,0,11,-1,0.02145242691040039,0.8849173188209534,0.09363024681806564,14.635414,3.8418663
486,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350447909_597619419103722_7786166237146910619_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=TqGNFx4UdbIAX8aVYJZ&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAJbbkZK0r3hV1SmpdnjRe4Bvk0ysn5DKTIBFjMn45Z7Q&oe=647E0A73,"Satrançla ilgili ilginç bilgiler köşemizde bugün ✨
.
Satrançta sınır tanımayanların Muğla'daki adresi 🔥
.
🌎 www.dragonsatranc.com.tr
.
#dragonsatranckulübü #dragonsatranc #eniyileriçin #satranç #satrançturnuvası #satrançtakımı #satrançdersi #muğla #mugla #menteşe #chess #chessgame","Satrançla ilgili ilginç bilgiler köşemizde bugün ✨
.
Satrançta sınır tanımayanların Muğla'daki adresi 🔥
.
🌎 www.dragonsatranc.com.tr
.
#dragonsatranckulübü #dragonsatranc #eniyileriçin #satranç #satrançturnuvası #satrançtakımı #satrançdersi #muğla #mugla #menteşe #chess #chessgame","a close up of a chess board with a text that reads, satrangla igling","Satrançla ilgili ilginç bilgiler köşemizde bugün ✨
.
Satrançta sınır tanımayanların Muğla'daki adresi 🔥
.
🌎 www.dragonsatranc.com.tr
.
#dragonsatranckulübü #dragonsatranc #eniyileriçin #satranç #satrançturnuvası #satrançtakımı #satrançdersi #muğla #mugla #menteşe #chess #chessgame. Image description: a close up of a chess board with a text that reads, satrangla igling",0,14,12,0.026863301172852516,0.7390162944793701,0.23412039875984192,10.398294,7.275398
487,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350487968_233398452740893_6479837303905480591_n.webp?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tX_MOuQgPW0AX--NIW8&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBBepMQtYyomiLLIkypCViNiAY3_MbuLPWF-J60NkpYmA&oe=647DCA8C,"Se me estaba pasando presumirles mi nuevo tatuaje ❤️♟️...
Diseño y tattoo por: chavakosa 
Tatuaje hecho en: bellafortunatatuajes 

¿Ya agendaron su cita?
ALCH está muy chingón el lugar ✨

#tatuajes #tattoo #tattoos #ajedrez #chess","Se me estaba pasando presumirles mi nuevo tatuaje ❤️♟️...
Diseño y tattoo por: chavakosa 
Tatuaje hecho en: bellafortunatatuajes 

¿Ya agendaron su cita?
ALCH está muy chingón el lugar ✨

#tatuajes #tattoo #tattoos #ajedrez #chess",there is a tattoo of a wine glass and a bottle on the arm,"Se me estaba pasando presumirles mi nuevo tatuaje ❤️♟️...
Diseño y tattoo por: chavakosa 
Tatuaje hecho en: bellafortunatatuajes 

¿Ya agendaron su cita?
ALCH está muy chingón el lugar ✨

#tatuajes #tattoo #tattoos #ajedrez #chess. Image description: there is a tattoo of a wine glass and a bottle on the arm",2,7,30,0.012831474654376507,0.6207944750785828,0.36637401580810547,16.41054,4.881624
488,2023-06-01,https://scontent-lcy1-2.cdninstagram.com/v/t39.30808-6/350915407_982430332786678_5453607872045072672_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gacgVJvMxxAAX_hLubc&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBviFrZbu-veJPt2XHRmZUGBJSCU9oeEDr8zCIElvJg8g&oe=647DAE75,"Norway Chess- ronde 3 : Fabiano Caruana renverse Aryan Tari pour prendre seul la tête du Norway Chess avant la journée de repos. Alireza Firouzja remporte la bataille des juniors contre Nodirbek Abdusattorov. Hikaru Nakamura et Magnus Carlsen, quant à eux, annulent en seulement 12 minutes...
#NorwayChess #chess #échecs #Ajedrez #chesslover #instachess #Carlsen","Norway Chess- ronde 3 : Fabiano Caruana renverse Aryan Tari pour prendre seul la tête du Norway Chess avant la journée de repos. Alireza Firouzja remporte la bataille des juniors contre Nodirbek Abdusattorov. Hikaru Nakamura et Magnus Carlsen, quant à eux, annulent en seulement 12 minutes...
#NorwayChess #chess #échecs #Ajedrez #chesslover #instachess #Carlsen",chess player in a blue suit and glasses playing a game,"Norway Chess- ronde 3 : Fabiano Caruana renverse Aryan Tari pour prendre seul la tête du Norway Chess avant la journée de repos. Alireza Firouzja remporte la bataille des juniors contre Nodirbek Abdusattorov. Hikaru Nakamura et Magnus Carlsen, quant à eux, annulent en seulement 12 minutes...
#NorwayChess #chess #échecs #Ajedrez #chesslover #instachess #Carlsen. Image description: chess player in a blue suit and glasses playing a game",0,25,10,0.01607748679816723,0.9343386292457581,0.04958388954401016,11.256793,4.9989715
489,2023-06-01,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350711637_800007141484998_6499169289971858645_n.heic?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xszpp4wmabcAX-bxhke&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfALrQlOl45xN14R0iDz5v5af7ULOWBhZRD1xsJP4vKaLA&oe=647E92AC,Queen's Gambit #llandanwgbeach #llandanwg morlynguesthouse #morlyn #b&b #summer #summervibes #summertime #Wales #lovewales #chess #queensgambit,Queen's Gambit #llandanwgbeach #llandanwg morlynguesthouse #morlyn #b&b #summer #summervibes #summertime #Wales #lovewales #chess #queensgambit,there is a young girl playing a game of chess with a pair of sunglasses on,Queen's Gambit #llandanwgbeach #llandanwg morlynguesthouse #morlyn #b&b #summer #summervibes #summertime #Wales #lovewales #chess #queensgambit. Image description: there is a young girl playing a game of chess with a pair of sunglasses on,2,7,-1,0.006609483156353235,0.5541353821754456,0.4392550587654114,13.933819,4.6120596
490,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350873728_203713169253386_2021679007262708671_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=D-nZLOmrYIAAX-gbkeY&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfA55y5W-YJu8FaAdDQjEpcbUCFg_hqGw6D28vnevK8sBg&oe=647F0520,#scacchiera #scacchi #chess #chessboard,#scacchiera #scacchi #chess #chessboard,there is a wooden chess board with a checkerboard pattern on it,#scacchiera #scacchi #chess #chessboard. Image description: there is a wooden chess board with a checkerboard pattern on it,0,4,-1,0.017731348052620888,0.9366970062255859,0.04557167738676071,14.684335,3.936049
491,2023-06-01,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/351036685_688105156660200_9025215529703513640_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fw7Vz9-atoMAX9L1tA-&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAw-_tu8H2EBt7SmwRaN2rBHtvEJ3xCC8wncEJExOQ2vQ&oe=647D7CC4,"gra N°3

olej na płótnie
100 x 100 cm

-------------

the game N°3

oil on canvas
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #pawn #pionek #grawżycie #lifegame #letsplay #tym #tymkowski","gra N°3

olej na płótnie
100 x 100 cm

-------------

the game N°3

oil on canvas
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #pawn #pionek #grawżycie #lifegame #letsplay #tym #tymkowski",painting of a teddy bear laying on a table with a book,"gra N°3

olej na płótnie
100 x 100 cm

-------------

the game N°3

oil on canvas
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #pawn #pionek #grawżycie #lifegame #letsplay #tym #tymkowski. Image description: painting of a teddy bear laying on a table with a book",0,9,5,0.05704133212566376,0.891850471496582,0.05110824480652809,15.730826,5.076355
492,2023-06-02,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350726168_793327209084021_4064956199205240671_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_Kf5XAKgX40AX8B3ZWJ&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBWpjm6aw8mmpq4Y428AeOoX0h-_JMo2AMSYXn89Zrvsg&oe=647FCCC3,"The knight ♟✍🏼
An A4 original graphite drawing. 
Drawn with pencil, pen and graphite powder. 
Available to purchase on my artfinder_com shop. Link in my story. Or you can DM me if you’re interested in this piece 🤍
•
•
•
#drawing #knight #chess #chessgame #chesspiece #comment #graphite #draw #instagram #instagood #instalike #instadaily #photo #photooftheday #photographers #like #likesforlike #liketime","The knight ♟✍🏼
An A4 original graphite drawing. 
Drawn with pencil, pen and graphite powder. 
Available to purchase on my artfinder_com shop. Link in my story. Or you can DM me if you’re interested in this piece 🤍
•
•
•
#drawing #knight #chess #chessgame #chesspiece #comment #graphite #draw #instagram #instagood #instalike #instadaily #photo #photooftheday #photographers #like #likesforlike #liketime",drawing of a black and white horse head on a chess board,"The knight ♟✍🏼
An A4 original graphite drawing. 
Drawn with pencil, pen and graphite powder. 
Available to purchase on my artfinder_com shop. Link in my story. Or you can DM me if you’re interested in this piece 🤍
•
•
•
#drawing #knight #chess #chessgame #chesspiece #comment #graphite #draw #instagram #instagood #instalike #instadaily #photo #photooftheday #photographers #like #likesforlike #liketime. Image description: drawing of a black and white horse head on a chess board",0,3,5,0.00857482198625803,0.688474714756012,0.3029504120349884,16.017376,4.97898
493,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350622844_558130709824566_7399845855174003083_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dTLLRO3zCSQAX8wv5-y&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfD9hpOh4v_Cy7z6UAmqSqGvuZdqUF2n9qA_pQiyZSPY5Q&oe=647D9CBF,"Il primo manga scacchistico arriva in Italia!

Tom va al liceo ed è innamorato della bella Harmony. Quando viene a sapere che lei gioca a scacchi, decide di iscriversi anche lui al circolo di scacchi della scuola. Solo che non conosce neanche le regole! Non ha scelta allora: deve imparare ed allenarsi seriamente.
Ben presto scopre Garry Kasparov, il più grande giocatore di scacchi della storia.

Trailer:
https://m.youtube.com/watch?v=KmnMqgH-Qjc&feature=youtu.be
.
.
.
#chess #chessgame #chess4fun #chessboard #chessplayer #kasparov","Il primo manga scacchistico arriva in Italia!

Tom va al liceo ed è innamorato della bella Harmony. Quando viene a sapere che lei gioca a scacchi, decide di iscriversi anche lui al circolo di scacchi della scuola. Solo che non conosce neanche le regole! Non ha scelta allora: deve imparare ed allenarsi seriamente.
Ben presto scopre Garry Kasparov, il più grande giocatore di scacchi della storia.

Trailer:
https://m.youtube.com/watch?v=KmnMqgH-Qjc&feature=youtu.be
.
.
.
#chess #chessgame #chess4fun #chessboard #chessplayer #kasparov",arafia italia - blizz - the king of chess,"Il primo manga scacchistico arriva in Italia!

Tom va al liceo ed è innamorato della bella Harmony. Quando viene a sapere che lei gioca a scacchi, decide di iscriversi anche lui al circolo di scacchi della scuola. Solo che non conosce neanche le regole! Non ha scelta allora: deve imparare ed allenarsi seriamente.
Ben presto scopre Garry Kasparov, il più grande giocatore di scacchi della storia.

Trailer:
https://m.youtube.com/watch?v=KmnMqgH-Qjc&feature=youtu.be
.
.
.
#chess #chessgame #chess4fun #chessboard #chessplayer #kasparov. Image description: arafia italia - blizz - the king of chess",0,3,28,0.030425336211919785,0.6536491513252258,0.3159254491329193,10.216039,5.51007
494,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350745052_6691775280840844_4043841295673456749_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=U11F4iL_EQgAX95GpAW&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAGbEhueIm5afb_Vn3ie69FOY_NfhxI99s0D60N_eyPgQ&oe=647F0248,"gra N°2

olej na płótnie
100 x 100 cm

-------------

the game N°2

oil on canvas
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #hetman #pionek #grawżycie #lifegame #letsplay #tym #tymkowski","gra N°2

olej na płótnie
100 x 100 cm

-------------

the game N°2

oil on canvas
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #hetman #pionek #grawżycie #lifegame #letsplay #tym #tymkowski",painting of a chess board with a chess piece and a chess piece,"gra N°2

olej na płótnie
100 x 100 cm

-------------

the game N°2

oil on canvas
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #hetman #pionek #grawżycie #lifegame #letsplay #tym #tymkowski. Image description: painting of a chess board with a chess piece and a chess piece",0,6,5,0.053261008113622665,0.895233690738678,0.05150524899363518,15.701408,5.043418
495,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/351045266_1182748995730970_7766414796883958970_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YrxvuHCTqGUAX85vhM8&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDtM1RV5K760QoPdKDfM9DKT47Ht3k5xWXyLIHOmqqkbw&oe=647F00C4,#art #futuristic #alienrevolution #galaxy #chess #square #cosmic #planets #comet #aliens #monster #robot #robotics #cyber #marine #nftart #jellyfish #art #futuristic #alienrevolution #galaxy #chess #square #cosmic #planets #comet #aliens #monster #robot #robotics #cyber #marine #nftart #insect #jellyfish #cybernetic #magenta #bull #barbie #girl #fashion #death #boxing #android #mask #theend #ali,#art #futuristic #alienrevolution #galaxy #chess #square #cosmic #planets #comet #aliens #monster #robot #robotics #cyber #marine #nftart #jellyfish #art #futuristic #alienrevolution #galaxy #chess #square #cosmic #planets #comet #aliens #monster #robot #robotics #cyber #marine #nftart #insect #jellyfish #cybernetic #magenta #bull #barbie #girl #fashion #death #boxing #android #mask #theend #ali,there is a man in a suit with boxing gloves on,#art #futuristic #alienrevolution #galaxy #chess #square #cosmic #planets #comet #aliens #monster #robot #robotics #cyber #marine #nftart #jellyfish #art #futuristic #alienrevolution #galaxy #chess #square #cosmic #planets #comet #aliens #monster #robot #robotics #cyber #marine #nftart #insect #jellyfish #cybernetic #magenta #bull #barbie #girl #fashion #death #boxing #android #mask #theend #ali. Image description: there is a man in a suit with boxing gloves on,1,3,-1,0.04301028698682785,0.8346484303474426,0.12234128266572952,14.91824,4.9053593
496,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350873726_1558785971314277_1926377036857989009_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_RgGQUG0JgQAX9EurjR&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCtUKWaK7JVfUVamPNafdIb5PWwpO5Mmml99m-uzdE7jQ&oe=647F18A7,"🇺🇦 🌏 Custom resin chess sets (with board or without).
🍔Size of King 7cm (2.75 inches). Colors which you will choose.
🍭Many types of chessboards colors possible.
🍒Free shipping worldwide.
👉DM or comment us for the details and purchase.

Шахи на замовлення.
Висота короля 7см, 10см.
Також є пласкі (як шашки).
Матеріал - смола.
Кольори на вибір.
Дошка 31см, 27см, дерево, смола, вініл, вишита вручну (!!)

#chess #шахи #шахмати #chessset #chessboard #chessnotcheckers #checkmate #chessgame #chesstournament #chessplayer #boardgames #boardgame #xadrez #ajedrez #echecs #schach #szachy #catur #chessgames #chessmoves #chessmaster #ukraine #шахиукраїна #україна  #chesspiece #шахиульвові #chesspieces #chessqueen #roses
 #flowers","🇺🇦 🌏 Custom resin chess sets (with board or without).
🍔Size of King 7cm (2.75 inches). Colors which you will choose.
🍭Many types of chessboards colors possible.
🍒Free shipping worldwide.
👉DM or comment us for the details and purchase.

Шахи на замовлення.
Висота короля 7см, 10см.
Також є пласкі (як шашки).
Матеріал - смола.
Кольори на вибір.
Дошка 31см, 27см, дерево, смола, вініл, вишита вручну (!!)

#chess #шахи #шахмати #chessset #chessboard #chessnotcheckers #checkmate #chessgame #chesstournament #chessplayer #boardgames #boardgame #xadrez #ajedrez #echecs #schach #szachy #catur #chessgames #chessmoves #chessmaster #ukraine #шахиукраїна #україна  #chesspiece #шахиульвові #chesspieces #chessqueen #roses
 #flowers",chess pieces with gold leaf decorations on a chess board,"🇺🇦 🌏 Custom resin chess sets (with board or without).
🍔Size of King 7cm (2.75 inches). Colors which you will choose.
🍭Many types of chessboards colors possible.
🍒Free shipping worldwide.
👉DM or comment us for the details and purchase.

Шахи на замовлення.
Висота короля 7см, 10см.
Також є пласкі (як шашки).
Матеріал - смола.
Кольори на вибір.
Дошка 31см, 27см, дерево, смола, вініл, вишита вручну (!!)

#chess #шахи #шахмати #chessset #chessboard #chessnotcheckers #checkmate #chessgame #chesstournament #chessplayer #boardgames #boardgame #xadrez #ajedrez #echecs #schach #szachy #catur #chessgames #chessmoves #chessmaster #ukraine #шахиукраїна #україна  #chesspiece #шахиульвові #chesspieces #chessqueen #roses
 #flowers. Image description: chess pieces with gold leaf decorations on a chess board",0,9,-1,0.010814608074724674,0.8765031099319458,0.1126822680234909,15.3510475,4.03745
497,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350630778_757851809364705_2689377832669392587_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CV-HZJM8ElIAX-B9qGn&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAeCGGDxfnAPpf4MdrxLxBbu0gJhUlaiXm_4H7pImJYoQ&oe=647DBCDD,"gra N°1

olej na płótnie
100 x 100 cm

-------------

the game N°1

oil on canvas 
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #skoczek #pionek #grawżycie #letsplay #tym #tymkowski","gra N°1

olej na płótnie
100 x 100 cm

-------------

the game N°1

oil on canvas 
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #skoczek #pionek #grawżycie #letsplay #tym #tymkowski",painting of a horse and a chess board with a man's head,"gra N°1

olej na płótnie
100 x 100 cm

-------------

the game N°1

oil on canvas 
100 x 100 cm

#oiloncanvas #malarstwoolejne #oilart #olejnapłótnie #thegame #gra #szachy #chess #chessgame #chessboard #szachwnica #skoczek #pionek #grawżycie #letsplay #tym #tymkowski. Image description: painting of a horse and a chess board with a man's head",0,9,5,0.06329085677862167,0.895332396030426,0.0413767509162426,15.737198,5.065112
498,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350865313_265340736167487_8921259875332693478_n.heic?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ui1padWf3LUAX9A8wFj&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDOV0vcfAhB4rlPcVP1p0kuVPrpVq-6vO1TIIY092JRPQ&oe=647DFD96,"❗Tutto pronto per il 24° Campionato Regionale Siciliano Assoluto di Scacchi❗
.
.
#asdbarcellonascacchi #chess #chesscom #chesskid #scacchi #federazionescacchisticaitaliana","❗Tutto pronto per il 24° Campionato Regionale Siciliano Assoluto di Scacchi❗
.
.
#asdbarcellonascacchi #chess #chesscom #chesskid #scacchi #federazionescacchisticaitaliana",chess board with pieces on it and flags on a table,"❗Tutto pronto per il 24° Campionato Regionale Siciliano Assoluto di Scacchi❗
.
.
#asdbarcellonascacchi #chess #chesscom #chesskid #scacchi #federazionescacchisticaitaliana. Image description: chess board with pieces on it and flags on a table",0,13,8,0.028174756094813347,0.8370414972305298,0.1347837597131729,11.96105,5.2291155
499,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350519643_765320128599306_2788997349324839749_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=kPGZxxeK3CkAX_7ES8J&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfB8g3BrxaOMWHrmcf-f1Zo_upR5-gXi9POljeGB-5KF1g&oe=647D3F5C,"Chin chin 
#juernes #cocktails #afterwork #chess #chessboard #mirrormirror #selfietime #magic #cocktailbar #friends","Chin chin 
#juernes #cocktails #afterwork #chess #chessboard #mirrormirror #selfietime #magic #cocktailbar #friends",araffe woman taking a selfie in a mirror in a bathroom,"Chin chin 
#juernes #cocktails #afterwork #chess #chessboard #mirrormirror #selfietime #magic #cocktailbar #friends. Image description: araffe woman taking a selfie in a mirror in a bathroom",0,22,-1,0.022025778889656067,0.8372486233711243,0.14072567224502563,13.754512,5.72195
500,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350589172_217833134393913_596487545640110248_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oglDojgM8pEAX-kAS1c&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCtugIX_pHLxaHTVrdEH-RrlwhZCM5kp_LMw7wLz6APiA&oe=647F08BB,"İstiklal, 31 Mayıs 2023

#cinema #literature #music #art #photography #videography #cinematography #philosophy #poetry #chess #aesthetic #mood #moodboard #monochrome #analogue #vintage #photo #video #film #painting #dark #noir #blackandwhite #rock #metal #jazz #blues #cinephile #cinematic #nft","İstiklal, 31 Mayıs 2023

#cinema #literature #music #art #photography #videography #cinematography #philosophy #poetry #chess #aesthetic #mood #moodboard #monochrome #analogue #vintage #photo #video #film #painting #dark #noir #blackandwhite #rock #metal #jazz #blues #cinephile #cinematic #nft",arafed image of a group of people standing in a crowd,"İstiklal, 31 Mayıs 2023

#cinema #literature #music #art #photography #videography #cinematography #philosophy #poetry #chess #aesthetic #mood #moodboard #monochrome #analogue #vintage #photo #video #film #painting #dark #noir #blackandwhite #rock #metal #jazz #blues #cinephile #cinematic #nft. Image description: arafed image of a group of people standing in a crowd",0,0,32,0.019205015152692795,0.9037809371948242,0.0770140066742897,14.391412,6.098812
